action_REGENERATE_rate,action_REOBSERVE_REPLAN_rate,action_STRONG_VERIFY_rate,action_TOOL_RETRY_rate,attribution_minus_best_simple,attribution_minus_uncertainty,best_simple_utility,budget,cost_adjusted_utility,cost_regime,effectiveness_regime,mean_actions_used,mean_intervention_cost,oracle_recovery_ratio,policy,regret_vs_oracle,scenario,task_success,unnecessary_intervention_rate,wrong_intervention_rate
0.0,0.0,0.2052,0.022866666666666667,0.13063133333333332,0.30418266666666666,0.5281253333333333,2,0.354574,LOW,BASE,0.22806666666666667,0.017559333333333333,0.6668697312400662,UNCERTAINTY_ONLY,0.36943866666666675,ID,0.3721333333333333,0.0,0.062
0.0,0.0,0.6609333333333334,0.592,0.13063133333333332,0.30418266666666666,0.5281253333333333,2,0.5281253333333333,LOW,BASE,1.2529333333333332,0.08247466666666665,0.6668697312400662,FAILURE_RISK_ONLY,0.1958873333333334,ID,0.6106,0.018333333333333333,0.1068
1.0,0.0,0.0,1.0,0.13063133333333332,0.30418266666666666,0.5281253333333333,2,0.5258,LOW,BASE,2.0,0.08,0.6668697312400662,STATE_ONLY,0.1982126666666667,ID,0.6058,0.33713333333333334,0.10806666666666667
0.5331333333333333,0.3286,0.3268,0.35673333333333335,0.13063133333333332,0.30418266666666666,0.5281253333333333,2,0.6587566666666667,LOW,BASE,1.5452666666666666,0.08297666666666667,0.6668697312400662,ATTRIBUTION_AWARE,0.06525600000000009,ID,0.7417333333333334,0.16,0.016133333333333333
0.5331333333333333,0.3286,0.3268,0.35673333333333335,0.13063133333333332,0.30418266666666666,0.5281253333333333,2,0.45402333333333333,LOW,BASE,1.5452666666666666,0.08297666666666667,0.6668697312400662,SHUFFLED_ATTRIBUTION,0.2699893333333334,ID,0.537,0.2746,0.1728
0.3324,0.3284,0.24113333333333334,0.3334,0.13063133333333332,0.30418266666666666,0.5281253333333333,2,0.7240126666666667,LOW,BASE,1.2353333333333334,0.06892066666666666,0.6668697312400662,ORACLE_MULTI_LABEL,0.0,ID,0.7929333333333334,0.0,0.0
0.0,0.0,0.0,0.0,0.11280000000000007,0.18244533333333335,0.4058133333333333,1,0.3334666666666667,MEDIUM,BASE,0.0,0.0,0.6264810426540288,COMMIT_ONLY,0.25239999999999996,ID,0.3334666666666667,0.0,0.0
0.0,0.0,1.0,0.0,0.11280000000000007,0.18244533333333335,0.4058133333333333,1,0.3002666666666667,MEDIUM,BASE,1.0,0.16,0.6264810426540288,ALWAYS_STRONG_VERIFY,0.28559999999999997,ID,0.46026666666666666,0.33713333333333334,0.42173333333333335
0.0,0.0,0.2052,0.0,0.11280000000000007,0.18244533333333335,0.4058133333333333,1,0.336168,MEDIUM,BASE,0.2052,0.032832,0.6264810426540288,UNCERTAINTY_ONLY,0.24969866666666662,ID,0.369,0.0,0.0634
0.0,0.0,0.6609333333333334,0.0,0.11280000000000007,0.18244533333333335,0.4058133333333333,1,0.3490506666666667,MEDIUM,BASE,0.6609333333333334,0.10574933333333332,0.6264810426540288,FAILURE_RISK_ONLY,0.23681599999999997,ID,0.4548,0.018333333333333333,0.4104
0.797,0.0,0.0,0.203,0.11280000000000007,0.18244533333333335,0.4058133333333333,1,0.4058133333333333,MEDIUM,BASE,1.0,0.06812000000000001,0.6264810426540288,STATE_ONLY,0.18005333333333334,ID,0.4739333333333333,0.33713333333333334,0.3658666666666667
0.29273333333333335,0.09146666666666667,0.09633333333333334,0.22633333333333333,0.11280000000000007,0.18244533333333335,0.4058133333333333,1,0.5186133333333334,MEDIUM,BASE,0.7068666666666666,0.06658666666666667,0.6264810426540288,ATTRIBUTION_AWARE,0.06725333333333328,ID,0.5852,0.1074,0.09566666666666666
0.29273333333333335,0.09146666666666667,0.09633333333333334,0.22633333333333333,0.11280000000000007,0.18244533333333335,0.4058133333333333,1,0.36207999999999996,MEDIUM,BASE,0.7068666666666666,0.06658666666666667,0.6264810426540288,SHUFFLED_ATTRIBUTION,0.2237866666666667,ID,0.42866666666666664,0.23626666666666668,0.24966666666666668
0.22433333333333333,0.0908,0.10806666666666667,0.1602,0.11280000000000007,0.18244533333333335,0.4058133333333333,1,0.5858666666666666,MEDIUM,BASE,0.5834,0.057666666666666665,0.6264810426540288,ORACLE_MULTI_LABEL,0.0,ID,0.6435333333333333,0.0,0.0
0.0,0.0,0.0,0.0,0.14322800000000002,0.25201333333333337,0.4458,2,0.3334666666666667,MEDIUM,BASE,0.0,0.0,0.6455821724341023,COMMIT_ONLY,0.33419199999999993,ID,0.3334666666666667,0.0,0.0
0.0,0.0,1.0,0.0,0.14322800000000002,0.25201333333333337,0.4458,2,0.3002666666666667,MEDIUM,BASE,1.0,0.16,0.6455821724341023,ALWAYS_STRONG_VERIFY,0.36739199999999994,ID,0.46026666666666666,0.33713333333333334,0.42173333333333335
0.0,0.0,0.2052,0.022866666666666667,0.14322800000000002,0.25201333333333337,0.4458,2,0.33701466666666663,MEDIUM,BASE,0.22806666666666667,0.035118666666666666,0.6455821724341023,UNCERTAINTY_ONLY,0.330644,ID,0.3721333333333333,0.0,0.062
0.0,0.0,0.6609333333333334,0.592,0.14322800000000002,0.25201333333333337,0.4458,2,0.44565066666666675,MEDIUM,BASE,1.2529333333333332,0.1649493333333333,0.6455821724341023,FAILURE_RISK_ONLY,0.22200799999999987,ID,0.6106,0.018333333333333333,0.1068
1.0,0.0,0.0,1.0,0.14322800000000002,0.25201333333333337,0.4458,2,0.4458,MEDIUM,BASE,2.0,0.16,0.6455821724341023,STATE_ONLY,0.22185866666666665,ID,0.6058,0.33713333333333334,0.10806666666666667
0.5392,0.30173333333333335,0.24886666666666668,0.32326666666666665,0.14322800000000002,0.25201333333333337,0.4458,2,0.589028,MEDIUM,BASE,1.4130666666666667,0.14070533333333332,0.6455821724341023,ATTRIBUTION_AWARE,0.07863066666666663,ID,0.7297333333333333,0.1074,0.021733333333333334
0.5392,0.30173333333333335,0.24886666666666668,0.32326666666666665,0.14322800000000002,0.25201333333333337,0.4458,2,0.37449466666666664,MEDIUM,BASE,1.4130666666666667,0.14070533333333332,0.6455821724341023,SHUFFLED_ATTRIBUTION,0.293164,ID,0.5152,0.25606666666666666,0.16566666666666666
0.22433333333333333,0.23033333333333333,0.24113333333333334,0.2426,0.14322800000000002,0.25201333333333337,0.4458,2,0.6676586666666666,MEDIUM,BASE,0.9384,0.10394133333333334,0.6455821724341023,ORACLE_MULTI_LABEL,0.0,ID,0.7716,0.0,0.0
0.0,0.0,0.0,0.0,0.13227866666666666,0.15420133333333336,0.3334666666666667,1,0.3334666666666667,HIGH,BASE,0.0,0.0,0.639492835364871,COMMIT_ONLY,0.20684933333333333,ID,0.3334666666666667,0.0,0.0
0.0,0.0,1.0,0.0,0.13227866666666666,0.15420133333333336,0.3334666666666667,1,0.18026666666666652,HIGH,BASE,1.0,0.28000000000000014,0.639492835364871,ALWAYS_STRONG_VERIFY,0.3600493333333335,ID,0.46026666666666666,0.33713333333333334,0.42173333333333335
0.0,0.0,0.2052,0.0,0.13227866666666666,0.15420133333333336,0.3334666666666667,1,0.311544,HIGH,BASE,0.2052,0.05745600000000001,0.639492835364871,UNCERTAINTY_ONLY,0.22877200000000003,ID,0.369,0.0,0.0634
0.0,0.0,0.6609333333333334,0.0,0.13227866666666666,0.15420133333333336,0.3334666666666667,1,0.2697386666666666,HIGH,BASE,0.6609333333333334,0.18506133333333336,0.639492835364871,FAILURE_RISK_ONLY,0.2705773333333334,ID,0.4548,0.018333333333333333,0.4104
0.2527333333333333,0.0,0.0,0.0,0.13227866666666666,0.15420133333333336,0.3334666666666667,1,0.32713866666666663,HIGH,BASE,0.2527333333333333,0.030328,0.639492835364871,STATE_ONLY,0.21317733333333339,ID,0.35746666666666665,0.12333333333333334,0.08133333333333333
0.2056,0.0522,0.060333333333333336,0.1704,0.13227866666666666,0.15420133333333336,0.3334666666666667,1,0.46574533333333334,HIGH,BASE,0.4885333333333333,0.08372133333333333,0.639492835364871,ATTRIBUTION_AWARE,0.07457066666666667,ID,0.5494666666666667,0.04533333333333334,0.07133333333333333
0.2056,0.0522,0.060333333333333336,0.1704,0.13227866666666666,0.15420133333333336,0.3334666666666667,1,0.3140786666666667,HIGH,BASE,0.4885333333333333,0.08372133333333333,0.639492835364871,SHUFFLED_ATTRIBUTION,0.22623733333333335,ID,0.3978,0.16393333333333332,0.1714
0.144,0.0908,0.10806666666666667,0.1602,0.13227866666666666,0.15420133333333336,0.3334666666666667,1,0.540316,HIGH,BASE,0.5030666666666667,0.09635066666666668,0.639492835364871,ORACLE_MULTI_LABEL,0.0,ID,0.6366666666666667,0.0,0.0
0.0,0.0,0.0,0.0,0.15016933333333332,0.1730746666666667,0.3334666666666667,2,0.3334666666666667,HIGH,BASE,0.0,0.0,0.6022318945972538,COMMIT_ONLY,0.2493546666666666,ID,0.3334666666666667,0.0,0.0
0.0,0.0,1.0,0.0,0.15016933333333332,0.1730746666666667,0.3334666666666667,2,0.18026666666666652,HIGH,BASE,1.0,0.28000000000000014,0.6022318945972538,ALWAYS_STRONG_VERIFY,0.4025546666666668,ID,0.46026666666666666,0.33713333333333334,0.42173333333333335
0.0,0.0,0.2052,0.022866666666666667,0.15016933333333332,0.1730746666666667,0.3334666666666667,2,0.3105613333333333,HIGH,BASE,0.22806666666666667,0.061572,0.6022318945972538,UNCERTAINTY_ONLY,0.27226,ID,0.3721333333333333,0.0,0.062
0.0,0.0,0.6609333333333334,0.592,0.15016933333333332,0.1730746666666667,0.3334666666666667,2,0.31897866666666674,HIGH,BASE,1.2529333333333332,0.2916213333333333,0.6022318945972538,FAILURE_RISK_ONLY,0.26384266666666656,ID,0.6106,0.018333333333333333,0.1068
0.2527333333333333,0.0,0.0,0.2527333333333333,0.15016933333333332,0.1730746666666667,0.3334666666666667,2,0.31144666666666665,HIGH,BASE,0.5054666666666666,0.07582,0.6022318945972538,STATE_ONLY,0.27137466666666665,ID,0.38726666666666665,0.12333333333333334,0.0168
0.3434,0.1412,0.12853333333333333,0.21686666666666668,0.15016933333333332,0.1730746666666667,0.3334666666666667,2,0.483636,HIGH,BASE,0.83,0.14729733333333334,0.6022318945972538,ATTRIBUTION_AWARE,0.09918533333333329,ID,0.6309333333333333,0.04533333333333334,0.0404
0.3434,0.1412,0.12853333333333333,0.21686666666666668,0.15016933333333332,0.1730746666666667,0.3334666666666667,2,0.2939693333333333,HIGH,BASE,0.83,0.14729733333333334,0.6022318945972538,SHUFFLED_ATTRIBUTION,0.288852,ID,0.44126666666666664,0.1814,0.14546666666666666
0.22433333333333333,0.23033333333333333,0.24113333333333334,0.2426,0.15016933333333332,0.1730746666666667,0.3334666666666667,2,0.5828213333333333,HIGH,BASE,0.9384,0.18877866666666668,0.6022318945972538,ORACLE_MULTI_LABEL,0.0,ID,0.7716,0.0,0.0
0.0,0.0,0.0,0.0,0.12658799999999998,0.20788933333333326,0.4406853333333333,1,0.3334666666666667,LOW,V_STRONG,0.0,0.0,0.6579007546306879,COMMIT_ONLY,0.2996306666666667,ID,0.3334666666666667,0.0,0.0
0.0,0.0,1.0,0.0,0.12658799999999998,0.20788933333333326,0.4406853333333333,1,0.40166666666666667,LOW,V_STRONG,1.0,0.08,0.6579007546306879,ALWAYS_STRONG_VERIFY,0.23143066666666673,ID,0.4816666666666667,0.33713333333333334,0.42173333333333335
0.0,0.0,0.2052,0.0,0.12658799999999998,0.20788933333333326,0.4406853333333333,1,0.35938400000000004,LOW,V_STRONG,0.2052,0.016416,0.6579007546306879,UNCERTAINTY_ONLY,0.27371333333333336,ID,0.3758,0.0,0.0634
0.0,0.0,0.6609333333333334,0.0,0.12658799999999998,0.20788933333333326,0.4406853333333333,1,0.42225866666666667,LOW,V_STRONG,0.6609333333333334,0.05287466666666666,0.6579007546306879,FAILURE_RISK_ONLY,0.21083866666666673,ID,0.47513333333333335,0.018333333333333333,0.4104
0.5442666666666667,0.0,0.0,0.4557333333333333,0.12658799999999998,0.20788933333333326,0.4406853333333333,1,0.4406853333333333,LOW,V_STRONG,1.0,0.039114666666666666,0.6579007546306879,STATE_ONLY,0.19241200000000008,ID,0.4798,0.33713333333333334,0.333
0.26206666666666667,0.10393333333333334,0.18853333333333333,0.27013333333333334,0.12658799999999998,0.20788933333333326,0.4406853333333333,1,0.5672733333333333,LOW,V_STRONG,0.8246666666666667,0.04372666666666667,0.6579007546306879,ATTRIBUTION_AWARE,0.0658240000000001,ID,0.611,0.16246666666666668,0.0942
0.26206666666666667,0.10393333333333334,0.18853333333333333,0.27013333333333334,0.12658799999999998,0.20788933333333326,0.4406853333333333,1,0.4076066666666666,LOW,V_STRONG,0.8246666666666667,0.04372666666666667,0.6579007546306879,SHUFFLED_ATTRIBUTION,0.22549066666666678,ID,0.4513333333333333,0.2753333333333333,0.28913333333333335
0.22433333333333333,0.0908,0.14766666666666667,0.20006666666666667,0.12658799999999998,0.20788933333333326,0.4406853333333333,1,0.6330973333333334,LOW,V_STRONG,0.6628666666666667,0.034902666666666665,0.6579007546306879,ORACLE_MULTI_LABEL,0.0,ID,0.668,0.0,0.0
0.0,0.0,0.0,0.0,0.12963199999999997,0.3190499999999999,0.5517253333333333,2,0.3334666666666667,LOW,V_STRONG,0.0,0.0,0.6383842098005866,COMMIT_ONLY,0.4213213333333333,ID,0.3334666666666667,0.0,0.0
0.0,0.0,1.0,0.0,0.12963199999999997,0.3190499999999999,0.5517253333333333,2,0.40166666666666667,LOW,V_STRONG,1.0,0.08,0.6383842098005866,ALWAYS_STRONG_VERIFY,0.35312133333333334,ID,0.4816666666666667,0.33713333333333334,0.42173333333333335
0.0,0.0,0.2052,0.022866666666666667,0.12963199999999997,0.3190499999999999,0.5517253333333333,2,0.36230733333333337,LOW,V_STRONG,0.22806666666666667,0.017559333333333333,0.6383842098005866,UNCERTAINTY_ONLY,0.39248066666666664,ID,0.3798666666666667,0.0,0.062
0.0,0.0,0.6609333333333334,0.592,0.12963199999999997,0.3190499999999999,0.5517253333333333,2,0.5517253333333333,LOW,V_STRONG,1.2529333333333332,0.08247466666666665,0.6383842098005866,FAILURE_RISK_ONLY,0.20306266666666672,ID,0.6342,0.018333333333333333,0.1068
1.0,0.0,0.0,1.0,0.12963199999999997,0.3190499999999999,0.5517253333333333,2,0.5258,LOW,V_STRONG,2.0,0.08,0.6383842098005866,STATE_ONLY,0.22898799999999997,ID,0.6058,0.33713333333333334,0.10806666666666667
0.5012666666666666,0.3218,0.37273333333333336,0.3532,0.12963199999999997,0.3190499999999999,0.5517253333333333,2,0.6813573333333333,LOW,V_STRONG,1.549,0.08504266666666668,0.6383842098005866,ATTRIBUTION_AWARE,0.07343066666666676,ID,0.7664,0.16246666666666668,0.015
0.5012666666666666,0.3218,0.37273333333333336,0.3532,0.12963199999999997,0.3190499999999999,0.5517253333333333,2,0.46235733333333334,LOW,V_STRONG,1.549,0.08504266666666667,0.6383842098005866,SHUFFLED_ATTRIBUTION,0.29243066666666667,ID,0.5474,0.2754666666666667,0.17313333333333333
0.22433333333333333,0.3284,0.24113333333333334,0.3334,0.12963199999999997,0.3190499999999999,0.5517253333333333,2,0.754788,LOW,V_STRONG,1.1272666666666666,0.06567866666666668,0.6383842098005866,ORACLE_MULTI_LABEL,0.0,ID,0.8204666666666667,0.0,0.0
0.0,0.0,0.0,0.0,0.12513066666666667,0.18797599999999992,0.4058133333333333,1,0.3334666666666667,MEDIUM,V_STRONG,0.0,0.0,0.635654294229206,COMMIT_ONLY,0.2692,ID,0.3334666666666667,0.0,0.0
0.0,0.0,1.0,0.0,0.12513066666666667,0.18797599999999992,0.4058133333333333,1,0.32166666666666666,MEDIUM,V_STRONG,1.0,0.16,0.635654294229206,ALWAYS_STRONG_VERIFY,0.281,ID,0.4816666666666667,0.33713333333333334,0.42173333333333335
0.0,0.0,0.2052,0.0,0.12513066666666667,0.18797599999999992,0.4058133333333333,1,0.34296800000000005,MEDIUM,V_STRONG,0.2052,0.032832,0.635654294229206,UNCERTAINTY_ONLY,0.25969866666666663,ID,0.3758,0.0,0.0634
0.0,0.0,0.6609333333333334,0.0,0.12513066666666667,0.18797599999999992,0.4058133333333333,1,0.36938400000000005,MEDIUM,V_STRONG,0.6609333333333334,0.10574933333333332,0.635654294229206,FAILURE_RISK_ONLY,0.23328266666666664,ID,0.47513333333333335,0.018333333333333333,0.4104
0.797,0.0,0.0,0.203,0.12513066666666667,0.18797599999999992,0.4058133333333333,1,0.4058133333333333,MEDIUM,V_STRONG,1.0,0.06812000000000001,0.635654294229206,STATE_ONLY,0.19685333333333338,ID,0.4739333333333333,0.33713333333333334,0.3658666666666667
0.2638666666666667,0.0912,0.129,0.22506666666666666,0.12513066666666667,0.18797599999999992,0.4058133333333333,1,0.530944,MEDIUM,V_STRONG,0.7091333333333333,0.06992266666666667,0.635654294229206,ATTRIBUTION_AWARE,0.07172266666666671,ID,0.6008666666666667,0.10913333333333333,0.08973333333333333
0.2638666666666667,0.0912,0.129,0.22506666666666666,0.12513066666666667,0.18797599999999992,0.4058133333333333,1,0.36194400000000004,MEDIUM,V_STRONG,0.7091333333333333,0.06992266666666666,0.635654294229206,SHUFFLED_ATTRIBUTION,0.24072266666666664,ID,0.4318666666666667,0.237,0.25033333333333335
0.22433333333333333,0.0908,0.10806666666666667,0.1602,0.12513066666666667,0.18797599999999992,0.4058133333333333,1,0.6026666666666667,MEDIUM,V_STRONG,0.5834,0.057666666666666665,0.635654294229206,ORACLE_MULTI_LABEL,0.0,ID,0.6603333333333333,0.0,0.0
0.0,0.0,0.0,0.0,0.14260799999999996,0.26711066666666666,0.4692506666666667,2,0.3334666666666667,MEDIUM,V_STRONG,0.0,0.0,0.6230833760544342,COMMIT_ONLY,0.3646586666666667,ID,0.3334666666666667,0.0,0.0
0.0,0.0,1.0,0.0,0.14260799999999996,0.26711066666666666,0.4692506666666667,2,0.32166666666666666,MEDIUM,V_STRONG,1.0,0.16,0.6230833760544342,ALWAYS_STRONG_VERIFY,0.3764586666666667,ID,0.4816666666666667,0.33713333333333334,0.42173333333333335
0.0,0.0,0.2052,0.022866666666666667,0.14260799999999996,0.26711066666666666,0.4692506666666667,2,0.344748,MEDIUM,V_STRONG,0.22806666666666667,0.035118666666666666,0.6230833760544342,UNCERTAINTY_ONLY,0.3533773333333334,ID,0.3798666666666667,0.0,0.062
0.0,0.0,0.6609333333333334,0.592,0.14260799999999996,0.26711066666666666,0.4692506666666667,2,0.4692506666666667,MEDIUM,V_STRONG,1.2529333333333332,0.1649493333333333,0.6230833760544342,FAILURE_RISK_ONLY,0.22887466666666667,ID,0.6342,0.018333333333333333,0.1068
1.0,0.0,0.0,1.0,0.14260799999999996,0.26711066666666666,0.4692506666666667,2,0.4458,MEDIUM,V_STRONG,2.0,0.16,0.6230833760544342,STATE_ONLY,0.2523253333333334,ID,0.6058,0.33713333333333334,0.10806666666666667
0.5083333333333333,0.297,0.29246666666666665,0.3207333333333333,0.14260799999999996,0.26711066666666666,0.4692506666666667,2,0.6118586666666667,MEDIUM,V_STRONG,1.4185333333333334,0.145008,0.6230833760544342,ATTRIBUTION_AWARE,0.08626666666666671,ID,0.7568666666666667,0.10913333333333333,0.019466666666666667
0.5083333333333333,0.297,0.29246666666666665,0.3207333333333333,0.14260799999999996,0.26711066666666666,0.4692506666666667,2,0.37839199999999995,MEDIUM,V_STRONG,1.4185333333333334,0.145008,0.6230833760544342,SHUFFLED_ATTRIBUTION,0.3197333333333334,ID,0.5234,0.25693333333333335,0.16486666666666666
0.22433333333333333,0.23033333333333333,0.24113333333333334,0.2426,0.14260799999999996,0.26711066666666666,0.4692506666666667,2,0.6981253333333334,MEDIUM,V_STRONG,0.9384,0.10394133333333334,0.6230833760544342,ORACLE_MULTI_LABEL,0.0,ID,0.8020666666666667,0.0,0.0
0.0,0.0,0.0,0.0,0.14262266666666668,0.15774533333333335,0.3334666666666667,1,0.3334666666666667,HIGH,V_STRONG,0.0,0.0,0.6377066479071406,COMMIT_ONLY,0.22364933333333326,ID,0.3334666666666667,0.0,0.0
0.0,0.0,1.0,0.0,0.14262266666666668,0.15774533333333335,0.3334666666666667,1,0.20166666666666655,HIGH,V_STRONG,1.0,0.28000000000000014,0.6377066479071406,ALWAYS_STRONG_VERIFY,0.3554493333333334,ID,0.4816666666666667,0.33713333333333334,0.42173333333333335
0.0,0.0,0.2052,0.0,0.14262266666666668,0.15774533333333335,0.3334666666666667,1,0.318344,HIGH,V_STRONG,0.2052,0.05745600000000001,0.6377066479071406,UNCERTAINTY_ONLY,0.23877199999999993,ID,0.3758,0.0,0.0634
0.0,0.0,0.6609333333333334,0.0,0.14262266666666668,0.15774533333333335,0.3334666666666667,1,0.290072,HIGH,V_STRONG,0.6609333333333334,0.18506133333333336,0.6377066479071406,FAILURE_RISK_ONLY,0.26704399999999995,ID,0.47513333333333335,0.018333333333333333,0.4104
0.2527333333333333,0.0,0.0,0.0,0.14262266666666668,0.15774533333333335,0.3334666666666667,1,0.32713866666666663,HIGH,V_STRONG,0.2527333333333333,0.030328,0.6377066479071406,STATE_ONLY,0.2299773333333333,ID,0.35746666666666665,0.12333333333333334,0.08133333333333333
0.1894,0.0522,0.08366666666666667,0.1704,0.14262266666666668,0.15774533333333335,0.3334666666666667,1,0.47608933333333336,HIGH,V_STRONG,0.49566666666666664,0.08831066666666668,0.6377066479071406,ATTRIBUTION_AWARE,0.08102666666666658,ID,0.5644,0.04873333333333333,0.06633333333333333
0.1894,0.0522,0.08366666666666667,0.1704,0.14262266666666668,0.15774533333333335,0.3334666666666667,1,0.31202266666666667,HIGH,V_STRONG,0.49566666666666664,0.08831066666666668,0.6377066479071406,SHUFFLED_ATTRIBUTION,0.24509333333333327,ID,0.4003333333333333,0.1658,0.17526666666666665
0.144,0.0908,0.10806666666666667,0.1602,0.14262266666666668,0.15774533333333335,0.3334666666666667,1,0.557116,HIGH,V_STRONG,0.5030666666666667,0.09635066666666668,0.6377066479071406,ORACLE_MULTI_LABEL,0.0,ID,0.6534666666666666,0.0,0.0
0.0,0.0,0.0,0.0,0.1599626666666666,0.18424666666666661,0.3425786666666667,2,0.3334666666666667,HIGH,V_STRONG,0.0,0.0,0.5909019267898653,COMMIT_ONLY,0.27982133333333337,ID,0.3334666666666667,0.0,0.0
0.0,0.0,1.0,0.0,0.1599626666666666,0.18424666666666661,0.3425786666666667,2,0.20166666666666655,HIGH,V_STRONG,1.0,0.28000000000000014,0.5909019267898653,ALWAYS_STRONG_VERIFY,0.4116213333333335,ID,0.4816666666666667,0.33713333333333334,0.42173333333333335
0.0,0.0,0.2052,0.022866666666666667,0.1599626666666666,0.18424666666666661,0.3425786666666667,2,0.31829466666666667,HIGH,V_STRONG,0.22806666666666667,0.061572,0.5909019267898653,UNCERTAINTY_ONLY,0.2949933333333334,ID,0.3798666666666667,0.0,0.062
0.0,0.0,0.6609333333333334,0.592,0.1599626666666666,0.18424666666666661,0.3425786666666667,2,0.3425786666666667,HIGH,V_STRONG,1.2529333333333332,0.2916213333333333,0.5909019267898653,FAILURE_RISK_ONLY,0.27070933333333336,ID,0.6342,0.018333333333333333,0.1068
0.2527333333333333,0.0,0.0,0.2527333333333333,0.1599626666666666,0.18424666666666661,0.3425786666666667,2,0.31144666666666665,HIGH,V_STRONG,0.5054666666666666,0.07582,0.5909019267898653,STATE_ONLY,0.3018413333333334,ID,0.38726666666666665,0.12333333333333334,0.0168
0.3444,0.14266666666666666,0.17153333333333334,0.2236,0.1599626666666666,0.18424666666666661,0.3425786666666667,2,0.5025413333333333,HIGH,V_STRONG,0.8822,0.160992,0.5909019267898653,ATTRIBUTION_AWARE,0.11074666666666677,ID,0.6635333333333333,0.0488,0.032466666666666665
0.3444,0.14266666666666666,0.17153333333333334,0.2236,0.1599626666666666,0.18424666666666661,0.3425786666666667,2,0.2910746666666667,HIGH,V_STRONG,0.8822,0.160992,0.5909019267898653,SHUFFLED_ATTRIBUTION,0.32221333333333335,ID,0.45206666666666667,0.18726666666666666,0.14706666666666668
0.22433333333333333,0.23033333333333333,0.24113333333333334,0.2426,0.1599626666666666,0.18424666666666661,0.3425786666666667,2,0.613288,HIGH,V_STRONG,0.9384,0.18877866666666668,0.5909019267898653,ORACLE_MULTI_LABEL,0.0,ID,0.8020666666666667,0.0,0.0
0.0,0.0,0.0,0.0,0.13294800000000007,0.28659866666666667,0.3381333333333333,2,0.1948,MEDIUM,BASE,0.0,0.0,0.5960368222846554,COMMIT_ONLY,0.36638666666666675,OOD_DUAL_SHIFT,0.1948,0.0,0.0
